0	0.13707408	-0.0528125	0
0	0.13803993	-0.0528125	0
0	0.1390058	-0.0528125	0
0	0.13997164	-0.0528125	0
0	0.1409375	-0.0528125	0
0	0.14190336	-0.0528125	0
0	0.14286922	-0.0528125	0
0	0.14383507	-0.0528125	0
0	0.14480093	-0.0528125	0
0	0.14576678	-0.0528125	0
0	0.14673264	-0.0528125	0
0	0.14769849	-0.0528125	0
0	0.14866436	-0.0528125	0
0	0.1496302	-0.0528125	0
0	0.15059607	-0.0528125	0
0	0.15156192	-0.0528125	0
0	0.15252778	-0.0528125	0
0	0.15349363	-0.0528125	0
0	0.15445949	-0.0528125	0
0	0.15542534	-0.0528125	0
0	0.1563912	-0.0528125	0
0	0.15735705	-0.0528125	0
0	0.15832292	-0.0528125	0
0	0.15928876	-0.0528125	0
0	0.16025461	-0.0528125	0
0	0.16122048	-0.0528125	0
0	0.16218632	-0.0528125	0
0	0.16315219	-0.0528125	0
0	0.16411804	-0.0528125	0
0	0.1650839	-0.0528125	0
0	0.16604975	-0.0528125	0
0	0.16701561	-0.0528125	0
0	0.16798146	-0.0528125	0
0	0.16894732	-0.0528125	0
0	0.16991317	-0.0528125	0
0	0.17087904	-0.0528125	0
0	0.17184488	-0.0528125	0
0	0.17281075	-0.0528125	0
0	0.1737766	-0.0528125	0
0	0.17474246	-0.0528125	0
0	0.17570831	-0.0528125	0
0	0.17667417	-0.0528125	0
0	0.17764002	-0.0528125	0
0	0.17860588	-0.0528125	0
0	0.17957173	-0.0528125	0
0	0.1805376	-0.0528125	0
0	0.18150344	-0.0528125	0
0	0.18246931	-0.0528125	0
0	0.18343516	-0.0528125	0
0	0.18440102	-0.0528125	0
0	0.18536687	-0.0528125	0
0	0.18633273	-0.0528125	0
0	0.18729858	-0.0528125	0
0	0.18826444	-0.0528125	0
0	0.1892303	-0.0528125	0
0	0.0926447	-0.0603375	0
0	0.093610555	-0.0603375	0
0	0.09457641	-0.0603375	0
0	0.09554227	-0.0603375	0
0	0.09650812	-0.0603375	0
0	0.09747398	-0.0603375	0
0	0.098439835	-0.0603375	0
0	0.09940569	-0.0603375	0
0	0.10037155	-0.0603375	0
0	0.1013374	-0.0603375	0
0	0.10230326	-0.0603375	0
0	0.103269115	-0.0603375	0
0	0.10423497	-0.0603375	0
0	0.10520083	-0.0603375	0
0	0.10616668	-0.0603375	0
0	0.10713254	-0.0603375	0
0	0.108098395	-0.0603375	0
0	0.10906425	-0.0603375	0
0	0.11003011	-0.0603375	0
0	0.11099596	-0.0603375	0
0	0.11196182	-0.0603375	0
0	0.112927675	-0.0603375	0
0	0.11389353	-0.0603375	0
0	0.11485939	-0.0603375	0
0	0.11582524	-0.0603375	0
0	0.1167911	-0.0603375	0
0	0.117756955	-0.0603375	0
0	0.11872281	-0.0603375	0
0	0.11968867	-0.0603375	0
0	0.12065452	-0.0603375	0
0	0.12162038	-0.0603375	0
0	0.122586235	-0.0603375	0
0	0.12355209	-0.0603375	0
0	0.12451795	-0.0603375	0
0	0.12548381	-0.0603375	0
0	0.12644966	-0.0603375	0
0	0.12741552	-0.0603375	0
0	0.12838137	-0.0603375	0
0	0.12934723	-0.0603375	0
0	0.13031308	-0.0603375	0
0	0.13127895	-0.0603375	0
0	0.1322448	-0.0603375	0
0	0.13321066	-0.0603375	0
0	0.13417651	-0.0603375	0
0	0.13514237	-0.0603375	0
0	0.13610822	-0.0603375	0
0	0.13707408	-0.0603375	0
0	0.13803993	-0.0603375	0
0	0.1390058	-0.0603375	0
0	0.13997164	-0.0603375	0
0	0.1409375	-0.0603375	0
0	0.14190336	-0.0603375	0
0	0.14286922	-0.0603375	0
0	0.14383507	-0.0603375	0
0	0.14480093	-0.0603375	0
0	0.14576678	-0.0603375	0
0	0.14673264	-0.0603375	0
0	0.14769849	-0.0603375	0
0	0.14866436	-0.0603375	0
0	0.1496302	-0.0603375	0
0	0.15059607	-0.0603375	0
0	0.15156192	-0.0603375	0
0	0.15252778	-0.0603375	0
0	0.15349363	-0.0603375	0
0	0.15445949	-0.0603375	0
0	0.15542534	-0.0603375	0
0	0.1563912	-0.0603375	0
0	0.15735705	-0.0603375	0
0	0.15832292	-0.0603375	0
0	0.15928876	-0.0603375	0
0	0.16025461	-0.0603375	0
0	0.16122048	-0.0603375	0
0	0.16218632	-0.0603375	0
0	0.16315219	-0.0603375	0
0	0.16411804	-0.0603375	0
0	0.1650839	-0.0603375	0
0	0.16604975	-0.0603375	0
0	0.16701561	-0.0603375	0
0	0.16798146	-0.0603375	0
0	0.16894732	-0.0603375	0
0	0.16991317	-0.0603375	0
0	0.17087904	-0.0603375	0
0	0.17184488	-0.0603375	0
0	0.17281075	-0.0603375	0
0	0.1737766	-0.0603375	0
0	0.17474246	-0.0603375	0
0	0.17570831	-0.0603375	0
0	0.17667417	-0.0603375	0
0	0.17764002	-0.0603375	0
0	0.17860588	-0.0603375	0
0	0.17957173	-0.0603375	0
0	0.1805376	-0.0603375	0
0	0.18150344	-0.0603375	0
0	0.18246931	-0.0603375	0
0	0.18343516	-0.0603375	0
0	0.18440102	-0.0603375	0
0	0.18536687	-0.0603375	0
0	0.18633273	-0.0603375	0
0	0.18729858	-0.0603375	0
0	0.18826444	-0.0603375	0
0	0.1892303	-0.0603375	0
